Datetime,RWY 09 (BEG),RWY 10 (TDZ),RWY 11 (BEG),RWY 11 (TDZ),RWY 27 (MID),RWY 28 (MID),RWY 28 (BEG),RWY 28 (TDZ),RWY 29 (BEG),RWY 09 (TDZ),RWY 29 (MID),RWY_09_BEG_predicted,RWY_09_TDZ_predicted,RWY_10_TDZ_predicted,RWY_11_BEG_predicted,RWY_11_TDZ_predicted,RWY_27_MID_predicted,RWY_28_BEG_predicted,RWY_28_MID_predicted,RWY_28_TDZ_predicted,RWY_29_BEG_predicted,RWY_29_MID_predicted
2024-01-11 16:10:00,3333.0,,3063.864406779661,3320.983333333333,3333.0,3333.0,3333.0,3333.0,3332.864406779661,3212.3,2728.95,3329.7922,3225.915,,3072.403,3222.9702,3329.5098,3331.065,3331.0073,3330.4111,2897.5078,2821.805
2024-01-11 16:20:00,3333.0,,3115.189655172414,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3050.71186440678,2664.338983050848,3329.7922,3135.1394,,3059.5842,3268.5293,3329.5098,3331.065,3331.0073,3330.4111,3267.4795,2698.874
2024-01-11 16:30:00,3333.0,,3126.0526315789475,3308.1724137931037,3333.0,3333.0,3333.0,3333.0,3333.0,2954.677966101695,2459.2033898305085,3329.7922,3017.6143,,3092.0662,3318.1218,3329.5098,3331.065,3331.0073,3330.4111,3316.3,2651.9355
2024-01-11 16:40:00,3333.0,,3027.0338983050847,3069.694915254237,3333.0,3333.0,3333.0,3333.0,3333.0,3180.4,2428.383333333333,3329.7922,2908.737,,3092.0662,3228.7686,3329.5098,3331.065,3331.0073,3330.4111,3326.1133,2387.035
2024-01-11 16:50:00,3333.0,,3051.4137931034484,3055.410714285714,3333.0,3333.0,3333.0,3331.65,3333.0,3293.677966101695,2391.8813559322034,3329.7922,3187.3025,,3019.2952,2979.348,3329.5098,3331.065,3331.0073,3330.4111,3329.1572,2412.218
2024-01-11 17:00:00,3287.7,,2968.3,2928.2166666666667,3333.0,3333.0,3333.0,3304.583333333333,3332.766666666667,3276.233333333333,2288.583333333333,3329.7922,3234.6772,,3032.928,2997.3926,3329.5098,3331.065,3331.0073,3288.2664,3329.1572,2391.1704
2024-01-11 17:10:00,3330.5333333333333,,2758.036363636364,3048.9122807017543,3333.0,3333.0,3333.0,3326.516666666667,3333.0,3286.5593220338983,2289.491525423729,3184.8313,3201.7444,,2936.4602,2864.1396,3329.5098,3331.065,3331.0073,3262.2087,3285.018,2240.6182
2024-01-11 17:20:00,3333.0,,2497.771929824561,3218.0666666666666,3333.0,3333.0,3333.0,3333.0,3333.0,3025.9333333333334,2220.9,3284.5493,3236.1516,,2724.8438,3025.8938,3329.5098,3331.065,3331.0073,3282.6907,3326.4458,2285.7463
2024-01-11 17:30:00,3333.0,,2504.862068965517,3219.6666666666665,3333.0,3333.0,3333.0,3328.1,3333.0,2912.610169491525,2192.084745762712,3318.3572,2953.2537,,2437.2397,3175.9597,3329.5098,3331.065,3331.0073,3328.876,3326.1133,2202.8474
2024-01-11 17:40:00,3333.0,,2221.7796610169494,3083.3728813559323,3234.616666666667,3333.0,3333.0,3279.9666666666667,3333.0,2697.8813559322034,2078.8703703703704,3327.918,2881.546,,2511.5696,3171.9944,3329.5098,3331.065,3331.0073,3268.567,3329.1572,2221.2456
2024-01-11 17:50:00,3212.694915254237,,2137.0877192982457,2858.762711864407,3320.866666666667,3333.0,3333.0,3258.95,3333.0,2781.9166666666665,2312.4,3329.7922,2682.268,,2217.0835,3022.265,3031.2507,3331.065,3331.0073,3231.3745,3329.1572,2054.2222
2024-01-11 18:00:00,3148.5666666666666,,2463.9473684210525,2514.237288135593,3247.762711864407,3329.366666666667,3333.0,3054.898305084746,3245.0666666666666,2796.0508474576272,2083.576271186441,3061.0857,2771.0127,,2121.1248,2780.3486,3292.0159,3331.065,3331.0073,3253.6023,3329.1572,2424.3767
2024-01-11 18:10:00,2754.616666666667,,2610.338983050848,2478.2833333333333,2703.016666666667,3215.483333333333,3333.0,2893.4333333333334,3113.0169491525426,2660.85,1970.0666666666664,3113.4548,2762.216,,2606.4543,2489.233,3192.5679,3331.065,3281.672,3035.5889,3093.317,2020.659
2024-01-11 18:20:00,2621.35,,2396.258620689656,2576.964285714286,2558.2,3122.55,3333.0,2741.2166666666667,3135.728813559322,2296.1186440677966,1971.6440677966104,2712.017,2629.9885,,2737.5503,2507.693,2461.0947,3331.065,3133.7861,2880.1313,3056.3955,1951.0399
2024-01-11 18:30:00,2339.983333333333,,2346.9,2395.5,2691.8,3099.0333333333333,3326.135593220339,2534.366666666667,2922.6833333333334,2283.85,1698.4166666666667,2623.476,2266.044,,2368.387,2604.1472,2402.4058,3331.065,3111.367,2737.8242,3138.7805,2000.907
2024-01-11 18:40:00,2332.366666666667,,2226.2758620689656,2362.2881355932204,2492.5,3121.4333333333334,3089.883333333333,2719.35,2382.0338983050847,2301.084745762712,1689.0169491525423,2215.5698,2335.722,,2345.7473,2362.421,2727.358,3270.3794,3060.012,2446.155,2896.096,1609.7008
2024-01-11 18:50:00,2208.0,,1994.2758620689656,1926.1525423728813,2384.583333333333,3247.5333333333333,3275.3,2956.9333333333334,2146.508474576271,1792.7966101694915,1666.9322033898304,2362.4192,2327.848,,2234.8574,2346.4067,2436.6472,2957.8384,3124.125,2754.6462,2250.6729,1664.6254
2024-01-11 19:00:00,2294.6,,1860.728813559322,1899.298245614035,2397.633333333333,3060.9,3333.0,2925.55,2195.75,1716.1333333333334,1502.45,2213.726,1702.0444,,1935.8936,1906.1293,2340.6677,3241.3445,3240.633,3032.2812,2041.141,1675.1422
2024-01-11 19:10:00,2323.983333333333,,1786.4444444444443,1767.6896551724135,2268.5666666666666,2856.5,3333.0,2838.5,1659.322033898305,1515.406779661017,1499.457627118644,2348.9932,1723.4279,,1835.3937,1903.8066,2423.2725,3321.7585,3020.8462,2933.018,2216.0505,1458.8468
2024-01-11 19:20:00,2222.266666666667,,1541.4237288135594,1444.2166666666667,2011.6333333333332,2638.2833333333333,3333.0,3061.6666666666665,1502.593220338983,1303.7,1292.5833333333333,2311.4302,1510.1742,,1775.0421,1769.4155,2206.1477,3324.0764,2804.892,2793.9321,1592.2184,1504.4437
2024-01-11 19:30:00,1892.8666666666663,,1690.446428571429,2005.1754385964912,1998.1666666666667,2593.833333333333,3333.0,2863.766666666667,1443.1,1470.677966101695,1310.0169491525423,2213.726,1294.0577,,1523.8466,1418.9418,1950.4277,3331.065,2606.8906,3094.6978,1455.293,1287.6027
2024-01-11 19:40:00,2101.8166666666666,,1893.8474576271187,1905.3666666666663,2211.6,2575.4,3301.2833333333333,2678.35,1457.949152542373,1453.7666666666669,1369.6166666666666,1785.7021,1529.264,,1731.651,2005.7919,2014.7163,3331.065,2549.9595,2815.9727,1392.5714,1347.6987
2024-01-11 19:50:00,1981.55,,1959.1379310344828,1362.4237288135594,1964.7166666666667,2511.2033898305085,2961.483333333333,2522.866666666667,1511.7627118644068,814.8474576271186,784.2542372881356,2213.994,1491.6276,,1995.706,1320.5167,2301.4175,3245.6326,2542.271,2655.1997,1417.8427,1433.3807
2024-01-11 20:00:00,1921.9,,1824.603448275862,2013.7627118644068,2285.383333333333,2353.583333333333,2855.6,2509.616666666667,1688.8666666666666,511.728813559322,1183.372881355932,1972.9978,659.88525,,2049.0923,1399.273,1909.205,2818.483,2501.1606,2466.1836,1542.422,788.4737
2024-01-11 20:10:00,1594.9,,1658.6909090909091,1891.603448275862,1904.9833333333331,2294.6,2827.5666666666666,2614.1,1705.4915254237287,935.2833333333332,575.6,1944.1301,766.145,,1811.3264,2022.4427,2368.007,2846.2373,2312.7512,2517.247,1756.0945,1349.2627
2024-01-11 20:20:00,2195.05,,791.3559322033898,1224.4915254237287,2308.9333333333334,2259.2833333333333,2851.7,2761.7,1162.1016949152545,1006.7796610169491,907.0677966101696,1532.2437,952.9276,,1637.7369,1317.9907,1888.201,2834.5237,2257.2458,2654.012,1729.2855,791.30225
2024-01-11 20:30:00,1871.9166666666667,,264.3050847457627,460.05,2151.366666666667,2134.2,3003.233333333333,2898.2,1278.15,956.9166666666666,399.73333333333335,2171.7913,935.1124,,747.388,1371.2191,2395.1638,2859.8254,2264.9568,2834.9058,1262.5117,899.1085
2024-01-11 20:40:00,1503.8,,617.421052631579,895.8474576271186,1782.9833333333331,2097.333333333333,3141.3166666666666,3097.271186440678,1688.2203389830509,365.0677966101695,1026.1864406779662,1773.4906,1004.79474,,642.5238,555.3551,2189.4084,3005.1672,2104.3672,2978.5425,1253.4592,594.635
2024-01-11 20:50:00,1184.2166666666667,,1484.0357142857142,1933.2,1260.4333333333334,1935.8833333333332,3333.0,2882.083333333333,1553.1525423728813,741.5166666666667,1518.4833333333331,1445.7974,502.3803,,563.5194,972.2139,1676.8906,3155.596,2079.5137,3144.7456,1858.6432,1081.4373
2024-01-11 21:00:00,746.2333333333333,,1275.074074074074,1833.655172413793,763.6666666666666,1607.6,3217.733333333333,2879.7833333333333,1853.6166666666663,1222.5254237288136,1558.728813559322,1090.396,974.70557,,1644.2004,2090.7405,1088.9369,3321.7585,1890.2291,2830.3435,1599.9274,1584.9017
2024-01-11 21:10:00,1500.8166666666666,,1001.4716981132076,1978.0677966101696,1944.1833333333332,1497.1666666666667,3293.4166666666665,2865.2166666666667,1509.1016949152545,1214.084745762712,1573.0677966101696,860.2012,1321.9731,,1197.9625,1874.9623,1271.5403,3108.6833,1543.2183,2859.5867,1933.5011,1607.6718
2024-01-11 21:20:00,2042.7166666666667,,782.719298245614,1190.5166666666669,1913.4833333333331,1252.55,3166.583333333333,2747.3166666666666,959.5932203389832,1250.1,1154.8333333333333,1783.7513,1187.9701,,1015.45435,2043.0199,2348.2598,3251.026,1459.9513,2836.774,1479.1804,1616.7065
2024-01-11 21:30:00,2012.0833333333333,,247.1636363636364,225.3728813559322,1902.5166666666669,1291.8,2991.0333333333333,3132.766666666667,847.3666666666667,1215.728813559322,1251.7966101694915,2030.7416,1260.4034,,810.8074,1379.6135,1916.4355,3165.0225,1201.3721,2744.5562,1072.8606,1147.7909
2024-01-11 21:40:00,1895.5833333333333,,231.3684210526316,224.51666666666668,1987.45,1469.3166666666666,3262.423728813559,3002.4666666666667,1204.6101694915253,1149.4833333333331,645.8833333333333,1967.5795,1225.0654,,183.39687,139.94131,1942.7349,2967.9893,1251.7623,3157.2244,951.87823,1196.1293
2024-01-11 21:50:00,631.2666666666667,,238.65384615384616,209.93103448275863,1661.9,1428.3,2800.866666666667,2332.866666666667,1333.6949152542372,753.8983050847457,183.57627118644064,1845.3918,1151.8192,,302.07693,227.4691,2039.2152,3212.6304,1581.009,2994.471,1282.2255,551.71765
2024-01-11 22:00:00,547.1166666666667,,269.79661016949154,201.0701754385965,778.8333333333334,843.3166666666667,2441.516666666667,2087.95,743.4,336.7118644067797,117.03333333333332,752.6461,763.388,,264.10843,228.03821,1568.1077,2787.1992,1421.4747,2129.4675,1386.514,273.95734
2024-01-11 22:10:00,238.31666666666663,,218.843137254902,214.9298245614035,293.45,258.01666666666665,2334.616666666667,703.45,526.0677966101695,147.05,137.76271186440678,706.83044,448.7047,,264.10843,217.15863,1032.936,2282.295,673.9926,1822.3506,594.9399,167.02765
2024-01-11 22:20:00,263.96666666666664,,204.93103448275863,199.22033898305085,220.6833333333333,217.4333333333333,513.1333333333333,444.3333333333333,255.6779661016949,187.3728813559322,175.89830508474577,261.3971,355.37415,,232.51376,228.03821,416.41318,2183.9607,207.30684,457.6003,597.08746,185.2024
2024-01-11 22:30:00,239.71666666666667,,197.56140350877192,202.4333333333333,220.36666666666667,207.85,454.4166666666667,326.6,179.33333333333334,201.01666666666668,150.5,501.40344,316.48474,,203.22293,217.15863,416.41513,414.4565,244.48642,784.06494,284.93533,169.81009
2024-01-11 22:40:00,240.51666666666668,,226.5090909090909,224.70689655172413,206.51666666666668,232.85,405.75,307.7333333333333,211.2372881355932,221.4915254237288,178.40677966101694,238.05621,210.00797,,203.36118,228.03821,312.6569,638.115,230.16449,330.20016,166.77452,142.34366
2024-01-11 22:50:00,248.6,,237.3018867924528,227.66666666666663,216.85,389.9333333333333,295.6333333333333,239.58333333333331,216.15254237288136,237.91666666666663,185.53333333333333,233.70622,237.2994,,233.58879,228.03821,200.49602,436.42557,228.77255,324.01367,213.00539,221.6008
2024-01-11 23:00:00,247.6833333333333,,238.8181818181818,234.39655172413796,224.9833333333333,431.0169491525424,267.0,238.03333333333333,215.63333333333333,236.33898305084745,185.57627118644064,309.69156,264.22766,,264.10843,258.6735,312.6569,272.44318,502.83005,273.92523,213.00539,217.29172
2024-01-11 23:10:00,235.61666666666667,,266.32142857142856,253.6833333333333,222.6,238.95,258.6,261.3898305084746,201.16949152542367,231.08333333333331,186.4,305.65857,272.5718,,264.10843,258.6735,312.6569,285.97937,408.38882,255.48367,213.00539,217.29172
2024-01-11 23:20:00,241.35,,293.62068965517244,278.5762711864407,234.6833333333333,216.4833333333333,306.6666666666667,335.21666666666664,212.96610169491527,251.94915254237287,205.57627118644064,229.67325,223.27438,,264.10843,258.6735,312.6569,288.69342,250.65729,283.87674,213.00539,217.29172
2024-01-11 23:30:00,252.76666666666668,,292.7368421052632,271.1186440677966,238.06666666666663,177.1,399.8666666666667,297.6166666666667,220.95,267.76271186440675,205.54237288135596,233.70622,260.7449,,338.86795,313.90207,312.6569,296.20264,228.03473,325.7319,213.00539,217.29172
2024-01-11 23:40:00,269.85,,354.12068965517244,321.2631578947368,252.86666666666667,159.26666666666668,329.15,260.18333333333334,242.32203389830508,283.9833333333333,226.03333333333333,309.69156,324.05472,,333.10205,313.90207,312.6569,483.84634,187.29858,322.07477,259.97354,217.29172
2024-01-11 23:50:00,227.7,,673.4912280701755,385.0677966101695,277.4,139.38333333333333,289.9833333333333,274.43333333333334,299.5254237288136,338.91525423728814,259.96610169491527,305.65857,311.5902,,436.76724,372.52127,312.6569,276.0509,187.29858,305.84918,259.97354,268.5686
2024-01-12 00:00:00,225.6949152542373,,869.4814814814815,393.0847457627119,203.66101694915253,144.03389830508473,316.9491525423729,351.864406779661,368.2203389830509,367.3898305084746,267.5254237288136,229.67325,404.74612,,1132.76,473.38724,312.6569,262.49994,141.84297,294.23444,307.31064,268.5686
2024-01-12 00:10:00,252.01666666666668,,559.6379310344828,470.12280701754383,212.85,149.96666666666667,409.9666666666666,319.1166666666667,327.542372881356,393.542372881356,282.8305084745763,233.70622,393.75153,,993.1313,497.87653,200.49602,300.5844,141.84297,371.87857,386.94214,268.5686
2024-01-12 00:20:00,259.15,,380.40677966101697,367.28333333333336,220.46666666666667,137.91666666666666,364.9,257.5,274.8474576271187,458.01666666666665,361.25,309.69156,455.02667,,584.0629,594.68207,200.49602,483.84634,141.84297,322.07477,375.8655,381.9476
2024-01-12 00:30:00,256.53333333333336,,321.55555555555554,295.27777777777777,232.9,114.13333333333334,273.56666666666666,220.86666666666667,226.15,267.6271186440678,206.6779661016949,305.65857,575.8746,,447.66547,375.74167,312.6569,370.7245,141.84297,305.84918,268.90308,382.62735
2024-01-12 00:40:00,256.78333333333336,,255.14285714285717,249.52631578947367,240.61666666666667,117.83333333333331,242.81666666666663,244.96666666666667,208.9322033898305,232.08474576271183,193.4237288135593,297.27563,296.65857,,370.89923,306.70294,312.6569,287.12378,111.422,262.3105,254.22197,213.66118
2024-01-12 00:50:00,242.51666666666668,,216.859649122807,222.38888888888889,234.36666666666667,120.1,276.89830508474574,220.78333333333333,193.10169491525423,211.91666666666663,173.71666666666667,297.27563,217.48062,,272.54343,258.6735,312.6569,288.69342,109.87995,283.87674,213.00539,217.29172
2024-01-12 01:00:00,255.05,,198.25,212.7627118644068,236.55,120.01666666666668,253.58333333333331,225.16666666666663,200.9833333333333,213.728813559322,167.01694915254237,229.67325,223.9121,,235.09955,228.03821,312.6569,288.69342,109.87995,258.77963,213.00539,170.28082
2024-01-12 01:10:00,269.0833333333333,,203.42105263157896,209.84745762711864,236.75,120.01666666666668,253.83333333333331,225.35,201.83050847457628,207.91666666666663,168.16666666666666,301.30862,223.9121,,203.22293,228.03821,312.6569,288.69342,109.87995,251.95282,213.00539,174.5899
2024-01-12 01:20:00,271.9,,210.47457627118644,216.81034482758625,285.5833333333333,120.78333333333332,253.2333333333333,223.45,194.0169491525424,214.84745762711864,169.38983050847455,305.65857,213.1546,,203.36118,228.03821,312.6569,288.69342,109.87995,251.95282,213.00539,174.5899
2024-01-12 01:30:00,226.9833333333333,,193.7142857142857,207.0,228.33333333333331,120.2,213.85,220.5,169.13333333333333,195.06666666666663,151.96666666666667,297.27563,234.1753,,233.58879,228.03821,312.6569,288.69342,140.63562,251.95282,213.00539,174.5899
2024-01-12 01:40:00,229.1833333333333,,185.6271186440678,194.7586206896552,213.25,119.2,202.7,192.71666666666667,163.1864406779661,188.38983050847455,148.89830508474577,229.67325,213.1546,,203.22293,228.03821,312.6569,228.70439,109.87995,251.95282,175.59663,142.34366
2024-01-12 01:50:00,210.86666666666667,,151.8653846153846,178.05084745762713,201.91666666666663,112.18333333333334,194.38333333333333,184.5593220338983,157.52542372881356,187.864406779661,137.28813559322035,233.70622,213.1546,,203.36118,217.15863,200.49602,209.64868,109.87995,211.82143,175.59663,142.34366
2024-01-12 02:00:00,186.3,,143.54237288135593,154.48275862068965,176.4,107.13333333333334,177.25,184.11666666666667,152.78333333333333,157.8,121.46666666666668,242.08919,216.73936,,150.1205,184.0162,200.49602,209.64868,109.87995,205.93347,175.59663,142.34366
2024-01-12 02:10:00,183.58333333333331,,139.75862068965515,150.6206896551724,181.6,108.1186440677966,187.53333333333333,186.95,139.77966101694915,150.03389830508473,117.30508474576273,192.22755,163.61758,,150.1205,184.0162,200.49602,167.61983,109.87995,209.75885,154.87856,123.99395
2024-01-12 02:20:00,178.6,,135.88135593220338,146.74137931034485,175.65,101.58333333333331,192.1833333333333,182.56666666666663,131.88135593220338,144.66666666666666,114.88333333333334,195.48407,163.61758,,152.43527,153.71796,200.49602,171.68304,109.87995,195.42708,154.87856,155.19392
2024-01-12 02:30:00,172.65,,134.3,146.08474576271186,173.41666666666666,96.33333333333331,183.63333333333333,161.48333333333332,130.78333333333333,145.35593220338984,115.6271186440678,208.62074,163.61758,,152.43527,151.58669,210.00742,209.50409,109.87995,195.42708,155.12529,119.21414
2024-01-12 02:40:00,162.06666666666666,,135.5593220338983,146.08474576271186,155.23333333333332,90.38333333333334,167.86666666666667,162.85,129.0,146.15,115.2,208.62074,163.61758,,152.43527,151.58669,210.00742,167.61983,109.87995,185.3176,155.12529,119.21414
2024-01-12 02:50:00,162.78333333333333,,143.28070175438597,173.29310344827587,151.66666666666666,88.01666666666667,169.31666666666666,156.86666666666667,129.84745762711864,152.08474576271186,123.32203389830508,182.12187,163.61758,,152.43527,151.58669,155.73834,171.68304,109.87995,170.06934,155.12529,119.21414
2024-01-12 03:00:00,168.26666666666668,,147.95,172.91228070175438,176.9,91.56666666666666,166.88333333333333,163.51666666666668,141.25,168.61016949152545,132.32203389830508,182.12187,163.61758,,152.43527,181.88493,155.73834,171.68304,109.87995,170.06934,155.12529,119.21414
2024-01-12 03:10:00,184.61666666666667,,147.08620689655172,173.03333333333333,181.13333333333333,89.95,169.86666666666667,166.86666666666667,158.25423728813558,170.93333333333334,128.73333333333332,182.12187,181.92523,,152.43527,181.88493,210.00742,171.68304,109.87995,170.06934,155.12529,149.2226
2024-01-12 03:20:00,192.4833333333333,,168.0,203.94915254237287,188.2333333333333,93.1,176.45,186.76666666666668,160.5593220338983,180.35593220338984,145.74576271186442,211.96484,181.92523,,152.43527,184.0162,210.00742,171.68304,109.87995,170.06934,175.84337,137.56384
2024-01-12 03:30:00,234.6833333333333,,191.75438596491227,218.45,214.75,99.1,201.05,271.31666666666666,172.46666666666667,204.75,188.5,208.62074,181.92523,,189.10907,271.49777,210.00742,171.68304,109.87995,174.7607,175.84337,142.34366
2024-01-12 03:40:00,305.6666666666667,,228.8703703703704,278.719298245614,293.9,107.48333333333332,312.26666666666665,346.8666666666667,196.79661016949152,287.79661016949154,201.6727272727273,258.48245,210.00797,,215.84918,228.03821,322.1683,209.50409,109.87995,273.4595,175.59663,221.6008
2024-01-12 03:50:00,439.6333333333333,,296.3333333333333,323.5344827586207,441.4,124.66666666666669,379.0169491525424,445.4333333333333,265.23728813559325,314.08,237.38333333333333,418.2274,369.5607,,233.58879,358.3157,312.6569,322.06952,109.87995,361.8429,213.00539,217.29172
2024-01-12 04:00:00,669.9666666666667,,379.35,459.728813559322,597.1333333333333,143.7,465.81666666666666,714.4333333333333,408.1666666666667,396.55102040816325,447.89830508474574,441.776,324.05472,,338.86795,372.52127,569.9241,402.46802,140.63562,554.941,307.31064,268.5686
2024-01-12 04:10:00,887.8833333333333,,494.9655172413793,591.6610169491526,871.7833333333333,178.03333333333333,841.9333333333333,912.4333333333332,565.9322033898305,630.7457627118644,553.3559322033898,667.1875,455.02667,,436.76724,570.19275,682.09546,613.0164,141.84297,785.5359,520.40894,540.7949
2024-01-12 04:20:00,814.55,,656.7543859649123,743.8666666666667,921.5166666666668,224.3,1046.25,950.1694915254236,529.4406779661017,780.0166666666667,549.5166666666667,1040.7695,712.7338,,562.36096,658.2756,978.3411,1087.0118,184.10155,945.76996,710.72095,600.89185
2024-01-12 04:30:00,894.5833333333334,,718.0666666666667,867.6271186440678,906.5666666666668,274.81666666666666,1134.1,2397.3166666666666,586.2333333333333,889.8305084745763,748.9830508474577,829.657,809.75195,,753.0403,824.1634,942.3486,1064.4774,227.02002,1019.12,546.08746,574.6484
2024-01-12 04:40:00,952.05,,822.2241379310345,956.65,954.95,314.3833333333333,1153.1166666666666,3333.0,693.8305084745763,1062.8166666666666,850.8833333333333,959.7216,944.7069,,751.6994,897.19763,950.3428,1201.8907,355.33572,2797.014,657.5921,772.7274
2024-01-12 04:50:00,1224.3166666666666,,901.3448275862067,986.186440677966,1029.7333333333331,331.75,1287.7833333333333,3333.0,809.9830508474577,1220.7457627118645,864.1694915254237,986.8493,1120.065,,884.6355,1053.9088,951.2414,1188.8652,318.2365,3399.2761,743.403,871.9719
2024-01-12 05:00:00,1535.4666666666667,,871.5438596491229,1050.0689655172414,1243.2833333333333,365.4333333333333,1562.65,3333.0,832.05,1249.6833333333334,880.3666666666667,1309.3767,1352.2953,,932.4754,1012.1818,1072.497,1340.8821,365.92862,3315.7964,885.8362,876.18823
2024-01-12 05:10:00,1651.1333333333334,,1020.7796610169491,1139.2372881355932,1375.5333333333333,371.8474576271187,1676.5166666666669,3333.0,912.5762711864406,1638.3050847457628,1007.7457627118644,1343.8569,1256.7169,,878.07965,1045.0911,1322.2888,1714.8627,368.85556,3330.4111,838.47046,873.8403
2024-01-12 05:20:00,1766.8833333333334,,1122.3275862068965,1433.0892857142858,1475.2333333333331,366.85,1963.4,3333.0,1056.135593220339,2092.728813559322,1090.9322033898304,1685.6743,1788.1287,,1082.2706,1163.1492,1440.3667,1741.1743,400.29272,3330.4111,969.58325,1024.7776
2024-01-12 05:30:00,1842.1166666666663,,1306.5689655172414,1455.1666666666667,1667.5166666666669,360.75,2040.1833333333332,3333.0,1194.2,1977.1833333333332,1240.4666666666667,1838.998,2307.8804,,1185.6327,1543.6548,1555.4634,2141.5996,355.03125,3330.4111,1111.7413,1137.1216
2024-01-12 05:40:00,2017.9666666666667,,1644.2181818181818,1541.4915254237287,1753.2166666666667,382.78333333333336,2102.4,3333.0,1334.7966101694915,2508.915254237288,1359.9830508474577,1878.2544,1964.3611,,1358.443,1404.6064,1787.433,2101.7637,347.20746,3330.4111,1231.6067,1290.6984
2024-01-12 05:50:00,2374.6666666666665,,1704.59649122807,1618.1864406779662,1859.3166666666664,429.35,2185.016666666667,3333.0,1464.2033898305085,2807.883333333333,1661.0333333333333,2093.294,2846.6118,,1749.1307,1631.7642,1841.2739,2117.073,400.28564,3330.4111,1420.9644,1460.9504
2024-01-12 06:00:00,2418.4166666666665,,1822.8833333333332,1766.457627118644,1993.4333333333332,645.0,2520.4666666666667,3333.0,1488.0,2793.0508474576272,1775.7796610169491,2531.2437,2791.6262,,1764.5784,1668.3254,1947.7996,2249.5095,460.239,3330.4111,1596.821,1805.405
2024-01-12 06:10:00,2909.6833333333334,,2091.0943396226417,2191.9444444444443,2059.0666666666666,1113.1666666666667,2522.016666666667,3333.0,1733.1525423728813,3210.4333333333334,1977.6,2414.6826,2754.8271,,1909.6876,1823.4352,2068.4155,2631.7246,1031.648,3330.4111,1571.1041,1856.152
2024-01-12 06:20:00,3105.866666666667,,2377.1666666666665,2493.833333333333,2161.983333333333,1575.5666666666666,2283.366666666667,3333.0,1856.084745762712,3046.9491525423728,2232.0,3005.545,3243.5122,,2254.9443,2437.5303,2138.7688,2531.3267,1602.0865,3330.4111,1899.8452,2058.2617
2024-01-12 06:30:00,3222.0333333333333,,2386.576271186441,2433.80701754386,2331.05,1761.1166666666666,2426.5666666666666,3333.0,2246.333333333333,3327.5593220338983,2380.627118644068,3096.847,2974.8252,,2563.166,2600.1306,2224.5227,2275.5325,1607.0521,3330.4111,1900.5182,2395.2305
2024-01-12 06:40:00,2901.05,,2554.0545454545454,2091.660714285714,2219.6666666666665,2069.7166666666667,2397.71186440678,3333.0,2527.3728813559323,3332.383333333333,2474.2166666666667,3164.7405,3285.8948,,2469.667,2386.5708,2498.3386,2447.569,1978.4594,3330.4111,2594.743,2422.1062
2024-01-12 06:50:00,2420.6,,2642.586206896552,2088.0344827586205,2268.05,2261.6666666666665,2599.983333333333,3333.0,2574.084745762712,3327.2033898305085,2528.864406779661,2788.8074,3281.2883,,2607.7573,2065.0574,2176.096,2410.5146,2239.2273,3330.4111,2755.6023,2542.8584
2024-01-12 07:00:00,2270.2,,2458.0,2540.2833333333333,2304.9166666666665,2183.9166666666665,2720.65,3333.0,2328.483333333333,3297.5666666666666,2607.7,2376.7559,3274.35,,2673.3376,2087.0798,2261.3645,2686.6028,2379.4028,3330.4111,2649.0151,2587.9746
2024-01-12 07:10:00,2773.7,,2232.5593220338983,2204.206896551724,2621.0333333333333,2117.9,2577.866666666667,3333.0,2131.915254237288,3133.593220338983,2438.254237288136,2348.212,3242.126,,2458.78,2622.1938,2309.3315,2799.8376,2167.4653,3330.4111,2299.8052,2608.137
2024-01-12 07:20:00,2782.5,,2330.418181818182,2021.0,2774.4666666666667,2355.7166666666667,2332.833333333333,3333.0,1899.1864406779664,2723.0,2317.084745762712,2949.4048,3046.199,,2225.0872,2213.6238,2801.7903,2563.921,2130.582,3330.4111,2078.912,2373.3943
2024-01-12 07:30:00,2832.5333333333333,,2301.813559322034,1933.344827586207,2983.516666666667,2221.1,2502.7,3333.0,1952.15,2879.593220338983,2396.4333333333334,2748.6194,2650.8838,,2353.486,1998.3328,2880.5498,2278.4023,2470.6611,3330.4111,1829.6685,2321.5947
2024-01-12 07:40:00,3061.983333333333,,2349.5087719298244,1808.561403508772,3223.2166666666667,2178.95,2621.05,3333.0,2068.2881355932204,2432.93220338983,2579.93220338983,2799.1587,2977.082,,2299.0847,1933.4695,3027.352,2479.7031,2186.668,3330.4111,1957.0618,2411.6619
2024-01-12 07:50:00,2393.05,,2236.186440677966,1808.457627118644,3051.733333333333,3296.454545454545,2860.0,3333.0,1972.2881355932204,2697.5666666666666,2961.25,3092.6504,2403.7341,,2376.776,1830.7717,3236.2024,2679.9426,2189.6782,3330.4111,2134.616,2670.0586
2024-01-12 08:00:00,2948.7833333333333,,2399.9824561403507,1762.7796610169491,3172.116666666667,2995.076923076923,3020.153846153846,3333.0,1891.8666666666663,2949.322033898305,2994.9491525423728,2287.6057,2830.4578,,2248.7937,1827.1516,3004.3633,2958.2964,3142.606,3330.4111,1974.4716,3102.9028
